host_since,host_is_superhost,host_total_listings_count,host_verifications,host_identity_verified,latitude,longitude,accommodates,bathrooms_text,amenities,price,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month,Bijlmer-Centrum,Bijlmer-Oost,Bos en Lommer,Buitenveldert - Zuidas,Centrum-Oost,Centrum-West,De Aker - Nieuw Sloten,De Baarsjes - Oud-West,De Pijp - Rivierenbuurt,Gaasperdam - Driemond,Geuzenveld - Slotermeer,IJburg - Zeeburgereiland,Noord-Oost,Noord-West,Oostelijk Havengebied - Indische Buurt,Osdorp,Oud-Noord,Oud-Oost,Slotervaart,Watergraafsmeer,Westerpark,Zuid,Entire home/apt,Hotel room,Private room,Shared room
2013,0,1,3,0,52.37186,4.90793,2,1.0,18,165.0,5,27,4.96,0,0.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,4,1,52.3642,4.86495,2,1.5,33,102.0,2,10,4.9,0,6.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,1,0,5,1,52.35096,4.91362,2,1.5,38,350.0,2,30,4.97,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2014,1,1,4,0,52.3575,4.91379,4,1.0,18,170.0,2,42,4.73,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015,0,1,4,1,52.35123,5.00032,4,1.0,12,150.0,5,3,4.33,0,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,0,7,1,52.37981,4.84987,2,1.5,21,119.0,2,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,0,1,10,1,52.38352,4.8794,4,1.0,34,250.0,2,17,4.76,1,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2014,1,5,8,1,52.36338,4.88307,2,1.5,29,69.0,1,235,4.93,1,5.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,0,0,6,1,52.36208,4.89492,2,1.0,28,166.0,2,1,5.0,1,0.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,5,1,52.35248,4.82902,4,1.5,35,160.0,2,3,5.0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013,0,2,7,1,52.35094,4.83096,2,1.0,26,65.0,4,107,4.63,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2013,0,1,4,1,52.37976,4.88293,2,1.0,18,120.0,15,25,4.85,0,0.32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0,0,2,1,52.36486,4.86689,2,1.0,24,75.0,1,3,4.67,1,0.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,0,6,2,1,52.38456,4.83308,2,1.0,17,108.0,1,2,5.0,1,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,1,1,2,0,52.3824,4.87273,2,1.5,17,160.0,1,29,4.86,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2014,0,1,8,1,52.35637,4.91604,2,1.0,27,70.0,4,18,4.88,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,0,0,5,1,52.35542,5.00276,6,3.5,71,500.0,7,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,0,4,1,52.35973,4.87784,6,5.0,66,325.0,7,1,5.0,1,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2019,0,17,7,1,52.37688,4.8934,2,1.0,11,48.0,1,5,4.4,1,0.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,0,2,1,52.35181,4.90692,2,1.0,6,80.0,1,6,5.0,0,1.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,1,1,6,1,52.39097,4.8777,4,1.0,23,186.0,3,59,4.92,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2013,0,4,10,1,52.36165,4.91433,4,1.0,28,125.0,5,2,4.5,1,0.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,1,1,5,1,52.37787,4.89132,2,1.0,15,134.0,2,69,4.78,0,0.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,9,7,1,52.3643,4.88867,2,1.0,32,231.0,7,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,8,1,52.3544,4.88679,4,1.0,46,178.0,2,21,5.0,1,0.59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,1,4,6,1,52.37602,4.8854,2,1.5,29,150.0,5,32,4.88,1,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,5,1,52.3741,4.85735,4,1.5,32,200.0,3,14,4.93,0,0.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,4,0,52.35969,4.79162,4,1.0,32,250.0,2,20,4.65,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2012,1,1,8,1,52.381615,4.877059,2,1.5,16,71.0,3,353,4.79,1,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2013,0,0,5,0,52.35973,4.93426,2,1.0,10,60.0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2013,0,1,4,1,52.36727,4.86668,2,1.0,13,106.0,3,18,4.61,0,0.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,0,6,2,1,52.38457,4.83319,1,1.0,16,81.0,1,3,4.0,1,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,5,1,52.36107,4.92479,4,2.0,15,105.0,3,3,5.0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,1,16,8,1,52.37426,4.89926,2,0.5,16,104.0,1,167,4.72,0,2.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,1,1,5,1,52.35688,4.90278,3,1.0,10,100.0,2,239,4.53,0,2.31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,1,2,6,1,52.36493,4.88541,2,1.0,15,80.0,2,500,4.81,1,7.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,0,1,6,1,52.35774,4.89647,2,1.5,26,115.0,1,50,4.8,1,0.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,1,5,1,52.362,4.87212,4,1.0,6,293.0,2,2,4.5,0,0.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,2,5,1,52.37367,4.87394,2,1.0,47,200.0,2,46,5.0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,0,0,2,0,52.35412,4.81285,4,2.5,31,100.0,4,2,4.0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016,0,2,8,1,52.38107,4.88629,2,0.5,21,100.0,3,124,4.55,0,1.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,0,0,5,1,52.38192,4.84902,2,1.0,11,180.0,2,0,0.0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,0,2,5,1,52.38745,4.88153,6,3.0,16,195.0,59,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2014,1,13,7,1,52.3526,5.00533,2,3.5,19,74.0,1,4,5.0,1,0.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,1,8,1,52.35418,4.89798,4,1.5,30,300.0,3,7,4.86,0,0.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,1,3,0,52.38635,4.88071,2,1.0,34,135.0,3,19,4.89,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2014,0,1,7,1,52.35739,4.89739,2,1.5,37,240.0,2,20,4.85,0,1.31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,1,1,9,1,52.37839,4.85146,2,1.0,30,55.0,2,194,4.79,0,4.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,0,0,3,0,52.41093,4.90415,4,4.5,41,500.0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013,1,18,4,1,52.38145,4.8849,4,2.5,30,175.0,7,108,4.82,0,1.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,0,8,1,52.34915,4.91344,4,1.0,13,265.0,3,2,5.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014,1,2,9,1,52.36121,4.85949,2,1.0,34,78.0,3,109,4.87,0,3.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,5,7,1,52.37266,4.89701,1,1.0,35,136.0,60,22,4.91,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,1,1,6,1,52.36181,4.86539,2,1.0,22,233.0,1,21,4.95,0,0.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,2,3,0,52.37463,4.83222,3,1.5,38,150.0,2,7,4.83,0,1.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,0,4,1,52.37369,4.85629,2,1.5,16,200.0,2,2,5.0,0,1.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,1,6,8,1,52.37988,4.88459,2,1.0,27,99.0,1,101,4.88,1,2.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,1,1,4,1,52.363968,4.885711,2,1.0,34,101.0,2,66,4.86,1,0.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,0,1,3,1,52.37298,4.85418,2,1.0,27,121.0,3,54,4.75,1,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,1,6,0,52.37032,4.89104,2,1.5,38,275.0,3,10,5.0,0,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021,0,0,2,0,52.38493,4.82131,2,1.0,4,115.0,1,1,5.0,0,0.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0,1,3,0,52.360081,4.89495,3,1.0,39,160.0,2,31,4.76,0,0.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,1,5,0,52.35419,4.91655,2,1.0,44,86.0,2,110,4.91,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2015,0,2,6,1,52.34043,4.90768,2,1.0,11,94.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,0,7,1,52.36514,4.86196,2,1.5,17,250.0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,8,1,52.35699,4.93302,3,1.5,26,200.0,2,10,4.89,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016,0,1,6,1,52.35995,4.85839,2,1.0,31,90.0,2,2,4.5,0,0.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,5,1,52.35572,4.9244,2,1.5,37,114.0,3,8,4.5,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018,0,5,2,1,52.37134,4.90939,2,1.0,26,233.0,1,8,3.13,1,0.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,5,1,52.3695,4.83711,3,1.5,21,100.0,2,108,4.84,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,1,7,7,1,52.41973,4.87078,8,1.5,35,152.0,1,58,4.86,1,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,3,1,52.35564,4.92943,2,1.5,24,140.0,3,2,5.0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,1,1,6,1,52.36347,4.87314,4,2.5,50,245.0,2,39,4.97,0,0.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,0,2,1,0,52.36104,4.89526,4,1.0,12,150.0,2,16,4.56,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,0,6,2,1,52.38432,4.83181,4,1.0,17,131.0,1,1,5.0,1,0.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,0,1,6,1,52.374,4.86199,4,2.0,22,190.0,3,10,5.0,0,0.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,0,4,2,0,52.35358,4.91353,2,1.0,23,91.0,1,83,4.78,1,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2018,0,1,4,1,52.35065,4.94215,4,1.5,31,205.0,4,11,5.0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,0,1,4,1,52.37631,4.84774,2,1.5,15,89.0,14,1,5.0,0,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,0,1,2,0,52.36769,4.86749,2,1.0,21,109.0,3,7,5.0,0,0.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,1,2,5,1,52.357243,4.902189,2,2.0,14,65.0,2,243,4.84,1,5.63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,1,1,6,1,52.3764,4.94627,2,1.5,20,120.0,2,60,4.98,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2012,0,1,4,1,52.32237,4.86024,4,3.5,54,240.0,6,16,4.94,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,2,4,1,52.35625,4.82933,2,1.5,17,49.0,2,24,4.83,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2014,0,1,4,0,52.35986,4.86332,2,2.0,21,106.0,2,76,4.8,0,0.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,0,0,2,0,52.37502,4.89659,4,1.0,29,76.0,2,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021,0,0,3,1,52.36682,4.88388,4,1.5,38,198.0,7,4,4.25,1,2.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,0,2,5,1,52.32272700111568,4.936015100991516,8,3.0,19,800.0,1,0,0.0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,0,4,1,52.35085,4.88949,2,1.5,52,240.0,1,0,0.0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,0,2,2,0,52.39173,4.8855,12,2.0,12,330.0,2,7,4.86,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,0,1,3,1,52.34699,4.91347,4,1.0,39,350.0,5,35,4.89,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,0,3,4,1,52.38003,4.84789,4,1.0,20,150.0,2,47,4.68,0,0.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,1,4,1,52.37612,4.86002,2,1.5,35,230.0,2,26,4.96,0,0.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,1,2,9,1,52.36324,4.85262,2,1.5,40,86.0,2,103,4.63,0,2.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,6,1,52.35501,4.89247,2,1.0,33,300.0,2,64,4.9,0,0.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,1,1,4,1,52.37067,4.90373,2,1.5,30,260.0,3,96,4.97,0,1.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,2,4,1,52.37273,4.90743,2,1.0,22,105.0,2,114,4.89,1,2.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,1,4,1,52.37209,4.8536,4,1.0,16,140.0,3,10,5.0,0,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0,0,3,1,52.3792676095814,4.892425726593312,2,1.0,42,160.0,1,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,1,3,7,1,52.3593,4.93622,2,1.5,24,75.0,2,17,5.0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018,0,1,2,0,52.38068,4.85628,2,1.0,19,110.0,2,15,4.8,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,0,6,1,52.37752,4.87086,3,1.0,16,72.0,2,187,4.73,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2018,0,1,5,1,52.37395,4.96555,4,1.0,28,200.0,3,14,4.79,0,0.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019,0,0,2,0,52.3779,4.84629,2,1.0,14,120.0,3,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,1,5,0,52.38968,4.88799,3,1.5,24,125.0,5,31,4.43,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,0,1,7,1,52.37094,4.92307,3,1.0,25,200.0,3,16,4.88,0,0.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,0,0,5,1,52.38827,4.88625,4,1.0,22,240.0,3,8,5.0,1,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2014,0,1,4,1,52.35612,4.88026,4,1.5,9,215.0,2,21,5.0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2014,0,1,2,0,52.36374,4.85257,2,1.5,20,147.0,3,7,4.71,0,0.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,1,2,6,1,52.36846,4.87389,2,1.0,36,94.0,3,247,4.81,1,3.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,0,0,7,1,52.35563,4.89096,2,1.0,30,130.0,2,6,5.0,0,1.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,0,0,8,1,52.37334,4.96385,4,1.0,51,150.0,2,12,5.0,1,0.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,1,5,6,1,52.37065,4.89467,2,1.0,17,93.0,1,188,4.75,0,3.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,0,1,2,0,52.36262,4.93145,2,1.5,14,95.0,7,10,5.0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2020,0,9,7,1,52.38394,4.89366,2,1.5,34,99.0,3,7,4.14,1,1.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,1,3,6,1,52.35518,4.881,2,1.5,39,59.0,1,193,4.65,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2014,0,1,8,1,52.32487,4.85825,2,1.0,19,110.0,3,62,4.83,0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,0,1,7,1,52.36147,4.89189,2,1.0,17,150.0,5,37,4.89,0,0.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,0,1,4,1,52.34255,4.80578,1,1.5,19,60.0,3,38,4.81,0,0.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,0,1,5,1,52.35103,4.89218,5,1.0,26,279.0,4,16,4.88,0,0.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,4,1,52.35382,4.94032,4,1.5,23,175.0,5,4,5.0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2018,0,0,7,1,52.3473,4.89965,2,1.0,20,112.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,1,0,2,1,52.37888,4.89217,2,1.0,36,171.0,1,0,0.0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021,0,6,2,1,52.35083,4.91923,4,1.0,16,176.0,2,5,4.6,1,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,0,22,7,1,52.36586,4.88166,2,1.0,25,50.0,2,22,4.5,1,1.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021,0,0,1,1,52.32627,4.86462,4,1.5,34,105.0,2,8,4.5,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,0,2,6,1,52.37175,4.87642,2,1.0,35,294.0,2,14,4.57,0,8.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,0,1,8,1,52.36378,4.8763,4,1.5,47,371.0,2,6,5.0,0,1.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,5,1,52.38789,4.88825,4,1.5,31,275.0,5,23,5.0,0,0.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,0,2,9,1,52.35687,4.91875,4,1.5,39,110.0,20,12,5.0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014,0,0,8,1,52.38518,4.88601,2,1.5,45,150.0,14,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,0,1,3,1,52.36299,4.89976,4,2.0,39,210.0,5,2,5.0,0,0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,1,2,3,0,52.37051,4.93518,3,1.0,16,100.0,1,74,4.91,1,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012,0,6,7,1,52.38503,4.87922,2,1.0,19,92.0,2,12,4.75,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2014,1,2,9,1,52.38253,4.85304,2,1.0,18,62.0,2,101,4.89,0,1.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,1,1,4,1,52.3678,4.94205,2,1.0,24,100.0,6,45,4.91,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020,0,0,2,1,52.3782,4.88501,2,1.0,37,272.0,2,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
