latitude,longitude,host_since,amenities,reviews_per_month,number_of_reviews,host_verifications,host_total_listings_count,accommodates,review_scores_rating,minimum_nights,bathrooms_text,host_is_superhost,price
52.37731,4.88397,2015,36,0.69,20,3,1,2,5.0,4,1.0,1,150.0
52.38635,4.88071,2012,34,0.46,19,3,1,2,4.89,3,1.0,0,135.0
52.37249,4.89244,2016,11,0.27,15,9,0,4,5.0,2,1.0,0,500.0
52.36428,4.93485,2014,25,0.86,26,2,1,2,4.88,2,1.0,0,135.0
52.37177,4.87368,2017,54,0.13,5,6,1,2,5.0,28,1.5,0,115.0
52.37333,4.86027,2013,28,0.59,26,6,1,2,4.96,5,1.0,0,129.0
52.37218,4.90604,2014,33,1.15,68,4,1,4,4.94,2,1.0,1,325.0
52.38725,4.92041,2016,34,2.82,196,9,3,2,4.6,2,1.0,0,95.0
52.33688,4.93257,2017,20,0.0,0,4,0,3,0.0,2,1.0,0,71.0
52.36402,4.93394,2014,19,0.14,9,4,1,4,4.89,5,1.0,0,185.0
52.36246,4.90842,2013,33,0.22,14,4,1,2,4.86,6,1.0,0,105.0
52.39567,5.0052,2014,31,3.77,350,5,1,2,4.92,1,1.0,1,114.0
52.36595,4.87906,2021,24,4.25,15,2,20,2,4.2,2,1.0,0,60.0
52.37612,4.89927,2016,24,2.41,147,5,2,2,4.79,3,1.0,1,99.0
52.36332,4.90236,2016,15,0.51,28,4,1,2,4.74,3,1.0,0,130.0
52.3611,4.94256,2012,15,0.04,1,6,2,4,5.0,28,1.0,0,200.0
52.37567,4.88755,2017,47,2.73,24,6,4,4,5.0,7,1.0,1,250.0
52.38388,4.78787,2014,32,2.81,103,8,4,2,4.77,1,1.0,0,83.0
52.39487,4.93111,2014,36,0.15,9,7,1,5,4.89,3,1.0,0,150.0
52.37226,4.85366,2015,18,3.29,233,5,3,1,4.15,3,1.0,0,45.0
52.34778,4.78807,2014,20,0.23,10,5,5,1,5.0,1,1.0,1,125.0
52.37683,4.85177,2017,25,0.77,26,4,2,2,4.88,1,1.0,1,70.0
52.37786,4.8863,2015,17,0.58,43,7,0,4,4.83,3,1.0,0,130.0
52.35015,4.9135,2016,15,1.6,106,4,1,2,4.86,2,1.0,1,95.0
52.36098,4.92529,2018,30,0.52,8,2,6,4,4.25,1,1.0,0,465.0
52.3694,4.93222,2014,41,4.73,169,7,1,4,4.95,2,1.5,1,94.0
52.3705,4.91294,2013,27,0.38,18,6,1,2,4.94,4,1.0,0,150.0
52.35382,4.94032,2014,23,0.08,4,4,1,4,5.0,5,1.5,0,175.0
52.36593,4.90042,2015,48,0.94,6,2,0,4,5.0,2,1.0,0,449.0
52.35998,4.92354,2015,15,0.88,14,4,0,2,4.93,2,1.0,1,80.0
52.34831,4.84706,2014,13,2.35,183,8,1,2,4.82,2,1.0,0,90.0
52.39655,4.90783,2015,32,0.21,10,9,1,5,4.7,5,2.5,0,180.0
52.36554,4.8663,2014,51,0.34,1,5,0,2,5.0,6,1.0,0,150.0
52.3593,4.93622,2014,24,0.47,17,7,3,2,5.0,2,1.5,1,75.0
52.35152,5.00107,2018,30,0.14,5,3,1,2,4.6,2,1.0,0,121.0
52.37745,4.86003,2015,15,0.25,14,4,1,4,4.93,3,1.0,0,200.0
52.36415,4.98588,2015,68,0.77,58,5,2,4,4.74,1,1.5,0,250.0
52.34196,4.85002,2017,27,1.42,7,2,1,2,5.0,2,1.0,0,98.0
52.35983,4.88009,2015,35,1.01,72,8,4,2,4.89,3,1.0,0,263.0
52.37121,4.91932,2017,14,0.6,22,2,1,2,4.81,1,1.0,0,90.0
52.41435,4.89011,2015,27,0.24,7,8,2,4,4.86,5,2.0,1,200.0
52.36294,4.86702,2015,14,0.36,15,7,1,2,4.93,2,1.0,0,155.0
52.37745,4.86177,2013,14,0.0,0,8,0,2,0.0,2,1.0,0,115.0
52.36378,4.87687,2015,29,0.6,23,3,1,4,4.83,2,1.5,0,198.0
52.35769,4.92358,2014,12,0.18,1,4,0,2,5.0,5,1.0,0,120.0
52.3731,4.86859,2012,15,3.33,362,7,3,2,4.73,3,1.0,0,81.0
52.36513,4.88787,2019,14,0.87,27,7,1,2,4.96,2,1.0,1,150.0
52.35674,4.92967,2021,11,0.3,2,2,7,2,3.5,1,1.0,0,91.0
52.37306,4.88225,2016,25,2.5,109,5,1,4,4.66,3,1.0,1,199.0
52.39933,4.89834,2014,27,0.79,68,8,0,14,4.75,2,2.0,1,493.0
52.34763,4.86774,2016,36,0.77,39,7,1,4,4.89,2,1.5,0,331.0
52.33984,4.92123,2017,13,0.14,6,7,1,2,4.83,6,1.0,0,64.0
52.35674,4.99956,2016,14,0.0,0,4,1,4,0.0,7,2.5,0,200.0
52.36327,4.86791,2017,23,3.12,66,8,1,2,4.91,2,1.0,1,70.0
52.35977,4.90936,2011,23,0.72,67,4,1,2,4.85,2,1.5,0,120.0
52.36914,4.88933,2019,14,0.0,0,7,17,3,0.0,2,1.0,0,220.0
52.36927,4.83758,2016,16,0.13,2,6,1,2,5.0,2,1.0,0,125.0
52.36493,4.88541,2016,15,7.17,500,6,2,2,4.81,2,1.0,1,80.0
52.35331,5.00039,2015,29,0.75,1,4,1,4,5.0,7,1.0,0,95.0
52.34759,4.86044,2013,61,0.29,12,4,1,4,5.0,5,1.0,0,300.0
52.38012,4.81924,2013,32,0.45,12,2,0,2,5.0,2,1.0,1,70.0
52.3766,4.88167,2020,32,0.0,0,7,1,1,0.0,7,1.0,0,111.0
52.3452,4.86311,2013,16,0.0,0,9,10,2,0.0,7,1.0,1,59.0
52.36881,4.86496,2014,11,0.37,11,3,1,3,4.82,3,1.0,0,200.0
52.306393,4.97845,2011,14,0.21,5,8,5,1,4.6,2,1.0,0,40.0
52.36402,4.91025,2019,30,0.0,0,3,15,4,0.0,7,2.0,0,241.0
52.35741,4.88884,2014,29,0.37,10,3,0,2,5.0,2,1.0,1,193.0
52.37997,4.89317,2019,12,1.52,26,7,1,2,4.73,1,1.0,0,158.0
52.38202,4.87395,2015,41,1.24,4,2,0,2,5.0,3,1.0,0,250.0
52.34697,4.89606,2012,26,0.33,16,9,1,2,5.0,1,1.0,0,120.0
52.36361,4.93796,2013,16,0.91,29,5,1,2,4.93,2,1.0,1,135.0
52.35234,4.8979,2019,12,0.04,1,2,0,2,5.0,2,1.5,0,250.0
52.38444,4.88198,2015,16,0.24,18,8,2,2,5.0,3,1.0,0,150.0
52.38512031211612,4.882169212434102,2018,13,0.0,0,2,0,5,0.0,1,1.0,0,381.0
52.37387,4.86441,2013,25,0.2,8,5,1,2,5.0,3,1.0,0,95.0
52.37426,4.86032,2012,23,0.55,23,8,1,4,4.83,2,1.5,0,250.0
52.35232,4.89795,2018,12,1.04,32,7,2,2,4.94,3,1.0,1,69.0
52.36724,4.86813,2014,46,0.19,14,4,1,2,4.93,14,1.0,0,109.0
52.37725,4.89373,2014,37,2.61,102,4,2,1,4.85,2,1.0,0,55.0
52.38481,4.91342,2014,34,0.25,8,5,2,2,4.88,1,1.5,0,121.0
52.36765,4.85352,2013,28,0.47,30,3,1,2,4.72,2,1.0,0,125.0
52.36984,4.87213,2013,10,0.11,10,3,1,2,4.9,14,1.0,0,150.0
52.36251,4.9411,2013,31,0.03,1,7,2,2,5.0,3,1.0,0,120.0
52.37824,4.88181,2016,9,0.03,2,3,1,2,5.0,2,1.0,0,125.0
52.35341,4.92504,2015,15,0.52,42,6,2,4,4.83,3,1.5,0,136.0
52.37103,4.91205,2016,15,3.25,112,7,2,4,4.53,2,1.0,1,108.0
52.366222,4.934885,2019,24,2.84,76,6,1,2,4.18,1,1.0,0,49.0
52.38329,4.87189,2014,28,0.13,11,2,0,3,4.67,3,1.0,0,381.0
52.35094,4.88552,2012,32,0.12,14,5,1,5,5.0,7,2.5,0,100.0
52.35096,4.89336,2013,27,0.19,17,5,2,2,4.88,14,1.5,0,115.0
52.37631,4.84774,2015,15,0.04,1,4,1,2,5.0,14,1.5,0,89.0
52.35732,4.9197,2014,27,0.29,19,9,1,4,4.94,6,1.5,0,180.0
52.364883,4.880225,2021,23,0.0,0,2,20,2,0.0,2,1.0,0,60.0
52.35901,4.99211,2014,18,0.19,3,2,0,4,5.0,3,2.0,0,200.0
52.36169,4.90545,2018,43,1.55,64,7,2,4,4.86,3,1.5,1,235.0
52.38391217806503,4.856359015499794,2014,40,0.0,0,5,0,4,0.0,5,1.0,0,140.0
52.35011,4.90639,2013,30,2.65,148,8,2,1,4.69,2,1.0,0,84.0
52.35226,4.89835,2014,35,3.71,313,4,1,3,4.84,2,1.0,1,124.0
52.37318,4.94329,2017,31,1.79,79,6,1,2,4.99,2,1.0,1,100.0
52.36504,4.84024,2017,23,1.76,45,8,2,1,4.87,1,1.5,1,53.0
52.34317,4.90882,2015,24,0.53,15,2,1,2,5.0,1,1.0,0,135.0
52.366,4.87556,2019,24,1.35,23,1,1,3,4.96,3,1.5,0,115.0
52.35688,4.89885,2013,37,2.85,131,9,3,2,4.95,3,1.0,1,88.0
52.37725,4.89186,2020,21,2.89,11,2,0,2,5.0,2,1.0,0,110.0
52.36687,4.85992,2014,7,1.93,19,4,21,2,4.05,1,1.0,0,76.0
52.35135,4.88814,2014,19,0.15,4,5,2,2,5.0,1,1.0,0,120.0
52.37167,4.85302,2015,21,0.04,1,4,1,4,5.0,3,1.0,0,200.0
52.37403,4.93998,2012,47,3.24,139,4,4,4,4.92,7,1.0,1,129.0
52.36124,4.86457,2021,28,0.25,1,2,1,4,5.0,2,1.0,0,350.0
52.37283,4.8704,2016,22,0.62,14,7,1,2,4.93,2,1.0,0,130.0
52.38297,4.87459,2014,43,0.08,5,9,1,2,5.0,2,1.5,0,150.0
52.35685,4.93083,2016,46,0.0,0,3,1,4,0.0,14,2.0,0,232.0
52.37113,4.87501,2019,19,0.42,12,1,0,4,4.5,1,1.0,0,100.0
52.36232,4.86093,2021,33,0.0,0,2,1,3,0.0,2,1.5,0,108.0
52.3586,4.86061,2016,51,0.68,34,8,2,4,4.91,2,1.0,0,190.0
52.35663,4.98739,2015,38,0.17,9,3,0,4,4.88,4,2.0,0,185.0
52.38615,4.88665,2018,38,0.49,3,6,4,4,4.33,1,1.0,0,143.0
52.36845,4.87291,2015,12,0.89,67,4,1,2,4.91,4,1.0,0,250.0
52.35372,4.89213,2013,28,0.13,2,5,1,2,5.0,6,1.0,0,160.0
52.37638,4.88217,2013,28,0.93,81,5,2,2,4.81,2,1.0,1,166.0
52.38427,4.8725,2014,20,0.26,11,5,1,2,4.91,2,1.0,0,140.0
52.37943,4.87795,2018,14,0.29,11,7,3,4,4.45,2,1.0,0,206.0
52.35643,4.8557,2020,10,6.72,93,7,5,3,4.6,1,1.0,0,97.0
52.35296,4.9038,2016,35,0.15,6,5,1,4,5.0,5,1.0,0,280.0
52.37061,4.88088,2015,32,0.25,14,4,1,4,4.86,3,1.0,0,500.0
52.34933,4.88766,2015,30,0.54,23,7,1,2,4.95,3,1.0,0,180.0
52.36907,4.94288,2016,32,0.32,9,6,2,4,4.67,2,1.5,0,48.0
52.36162,4.86544,2013,24,4.38,216,5,3,2,4.83,2,1.0,1,67.0
52.36969,4.86904,2017,43,0.37,6,5,1,4,5.0,3,1.5,0,149.0
52.40935,4.92851,2017,33,0.36,13,8,2,4,5.0,3,2.0,0,225.0
52.36571,4.87566,2015,18,0.5,2,6,1,2,5.0,2,1.0,0,220.0
52.39565,4.87874,2017,19,0.23,13,4,1,2,5.0,4,1.0,0,250.0
52.36367,4.88641,2015,41,2.0,2,9,1,4,5.0,2,1.0,0,429.0
52.35006,4.84917,2017,16,3.0,3,8,5,4,5.0,3,2.0,0,160.0
52.36428,4.91231,2013,22,0.75,49,5,1,2,4.71,2,1.0,0,171.0
52.37003,4.94552,2018,18,0.33,1,5,1,2,5.0,3,1.0,0,109.0
52.37967,4.89307,2017,15,5.13,250,6,0,3,4.84,1,1.0,1,87.0
52.38061,4.87428,2014,16,0.1,5,6,1,2,4.6,2,1.0,0,120.0
52.3673,4.90155,2018,17,1.72,61,6,2,2,4.89,1,1.0,1,101.0
52.2986,4.95581,2021,36,2.11,4,2,0,2,5.0,2,1.5,0,188.0
52.38212,4.85716,2015,28,1.89,12,5,1,2,4.73,2,1.0,0,99.0
52.37441,4.87801,2015,37,0.85,2,2,0,3,5.0,4,1.5,0,200.0
52.38304,4.88376,2015,24,0.48,22,8,1,2,4.8,3,1.5,0,130.0
52.357525,4.889267,2015,15,5.0,5,3,0,3,4.8,3,1.0,0,200.0
52.36949,4.85268,2016,26,0.93,24,5,1,4,4.92,2,1.0,1,129.0
52.37012,4.8774,2017,39,3.0,3,7,3,6,5.0,1,2.0,1,374.0
52.41568,4.89192,2013,23,0.44,11,5,1,4,5.0,3,1.5,0,110.0
52.3446,4.90005,2018,40,1.05,34,7,1,3,4.68,2,1.5,0,115.0
52.35504,4.85454,2015,29,0.39,17,5,1,2,4.94,2,1.0,0,200.0
52.340633,4.848581,2015,29,2.82,8,4,0,2,4.88,2,1.0,0,95.0
52.37534,4.85606,2016,37,0.06,2,7,2,4,5.0,3,1.5,0,150.0
52.34517,4.90242,2011,15,2.13,106,6,1,2,4.76,2,1.5,0,86.0
52.3746,4.87826,2019,15,0.33,7,5,0,4,5.0,1,2.0,0,295.0
52.38313,4.87289,2017,17,0.72,26,2,1,2,4.92,2,1.0,0,600.0
52.35123,4.89977,2014,31,0.19,10,3,1,2,4.8,4,1.5,0,135.0
52.34238,4.79699,2013,41,4.04,361,6,2,4,4.71,2,1.0,0,57.0
52.36504,4.90637,2016,42,0.83,25,5,1,4,4.91,2,1.5,0,195.0
52.37888,4.89217,2020,38,0.0,0,2,0,4,0.0,1,1.0,1,271.0
52.35297,4.88916,2016,23,0.43,2,4,0,2,5.0,3,1.5,0,157.0
52.35014,4.93968,2013,39,0.17,6,5,1,4,5.0,2,1.0,0,219.0
52.31716,4.95196,2019,16,0.44,2,2,0,2,4.5,5,1.5,0,110.0
52.360321,4.878403,2019,9,1.99,31,2,3,1,4.81,1,0.5,0,22.0
52.36424,4.98257,2015,19,0.21,6,8,1,6,4.5,3,1.5,0,350.0
52.37923,4.88309,2014,37,3.72,305,4,1,3,4.88,2,1.0,1,110.0
52.3674,4.90137,2018,17,2.32,80,6,2,2,4.81,1,1.0,1,93.0
52.40613,4.92436,2013,54,0.14,11,4,1,4,4.5,3,2.0,0,140.0
52.42167,4.89633,2015,36,0.54,2,9,0,3,5.0,4,1.5,0,120.0
52.37445,4.86167,2015,21,0.58,44,5,1,2,4.93,2,1.0,1,125.0
52.36951,4.91187,2014,27,0.61,28,5,3,2,4.7,3,1.0,1,135.0
52.35032,4.88748,2013,15,0.16,10,3,1,2,5.0,5,1.5,0,125.0
52.37779,4.87329,2016,15,1.14,17,5,1,2,4.88,2,1.0,0,90.0
52.37787,4.89132,2015,15,0.91,69,5,1,2,4.78,2,1.0,1,134.0
52.39863,4.90493,2011,56,0.09,4,4,1,2,5.0,3,1.0,0,90.0
52.3786,4.84948,2012,20,0.73,73,10,2,2,4.82,2,1.0,0,140.0
52.392,4.88118,2014,19,0.15,13,5,12,16,4.77,3,2.0,1,729.0
52.36924,4.92415,2012,7,2.0,2,9,3,4,5.0,2,1.0,0,115.0
52.36212,4.86604,2019,12,0.14,4,1,1,4,5.0,3,1.0,0,235.0
52.38085,4.87372,2015,53,0.85,66,8,1,2,4.95,3,1.5,1,175.0
52.37098,4.89434,2012,39,5.42,597,7,2,2,4.87,1,1.0,1,111.0
52.35813,4.90221,2021,25,6.32,24,7,1,2,4.79,1,1.0,0,51.0
52.37871,4.88544,2021,40,2.4,4,1,1,2,5.0,4,1.5,0,188.0
52.36774,4.89638,2021,35,6.43,12,1,0,4,4.83,1,1.0,0,212.0
52.35191,4.92078,2013,14,0.51,41,9,2,2,4.46,2,1.5,0,55.0
52.370796,4.862832,2018,14,1.18,2,2,1,2,5.0,2,1.0,0,150.0
52.38192,4.84902,2018,11,0.0,0,5,0,2,0.0,2,1.0,0,180.0
52.34233,4.90891,2013,33,0.04,1,9,0,2,4.0,2,1.5,0,160.0
52.37298,4.85418,2013,27,0.7,54,3,1,2,4.75,3,1.0,0,121.0
52.35882,4.9341,2014,18,1.04,84,7,4,3,4.7,2,1.5,0,71.0
52.35401,4.8652,2016,63,0.0,0,8,1,6,0.0,3,2.0,0,225.0
52.36584,4.89111,2010,19,5.57,520,6,2,1,4.77,2,1.0,1,55.0
52.37031,4.91141,2018,22,0.83,22,2,20,2,4.82,1,1.0,1,176.0
52.3622,4.86275,2014,27,0.22,7,7,1,4,5.0,2,1.0,1,245.0
52.35576,4.88881,2017,39,0.82,36,6,1,4,4.92,1,1.0,1,250.0
52.363,4.94281,2017,16,0.46,21,7,0,4,4.5,7,1.5,0,231.0
52.36533,4.87505,2014,19,0.92,3,7,0,2,5.0,4,1.5,0,250.0
52.35226,4.92884,2019,30,0.28,8,3,1,1,4.88,1,1.5,0,55.0
52.3641,4.8524,2019,9,0.0,0,2,1,4,0.0,3,1.0,0,350.0
52.3789,4.88378,2021,37,0.15,1,3,0,4,4.0,7,1.5,0,188.0
52.36537,4.93583,2012,39,0.36,18,5,1,4,4.83,4,1.5,0,185.0
52.36528,4.86357,2015,28,0.52,36,4,1,2,4.47,5,1.0,0,110.0
52.371,4.90942,2018,28,4.21,147,2,5,4,4.37,1,1.0,0,244.0
52.38169,4.88362,2013,15,0.29,26,3,1,4,4.3,4,1.5,0,200.0
52.36367,4.93923,2019,29,0.18,5,2,1,2,4.8,2,1.5,0,99.0
52.41298,4.88871,2014,28,0.88,26,4,1,4,5.0,2,1.5,1,70.0
52.34818,4.84761,2016,27,0.17,4,7,1,2,4.5,3,1.5,1,125.0
52.3698,4.91396,2014,49,0.36,29,4,1,2,4.93,1,1.0,0,185.0
52.35455,4.83188,2017,18,0.32,17,3,2,3,4.65,3,1.0,0,153.0
52.3766,4.90207,2013,51,1.07,45,7,3,2,4.96,1,1.0,1,109.0
52.38394,4.85249,2018,37,0.0,0,5,1,4,0.0,2,1.5,0,250.0
52.38657,4.84589,2015,20,1.12,83,4,1,4,4.92,2,1.5,1,200.0
52.3839,4.89202,2014,25,4.67,358,8,1,2,4.85,3,1.5,1,95.0
52.37721,4.89006,2014,27,1.02,45,5,1,2,4.98,2,1.5,1,125.0
52.37032,4.85258,2015,18,1.31,22,5,3,3,4.59,1,1.0,0,70.0
52.4005,4.91412,2016,38,0.08,2,2,0,2,5.0,4,1.0,0,99.0
52.40049,4.90431,2013,33,0.17,8,4,2,2,5.0,4,1.0,1,150.0
52.38913,4.88172,2013,17,0.0,0,5,0,4,0.0,5,1.5,0,240.0
52.35849,4.87904,2021,38,1.63,5,3,0,4,4.0,7,1.0,0,176.0
52.37894,4.89298,2019,14,2.15,52,7,1,2,4.73,1,1.0,0,180.0
52.35777,4.8518,2012,27,0.18,7,4,1,4,5.0,4,1.5,0,300.0
52.37067,4.90373,2013,30,1.09,96,4,1,2,4.97,3,1.5,1,260.0
52.3515,4.9983,2016,43,0.06,3,8,1,6,5.0,2,1.5,0,636.0
52.32218,4.882,2021,19,4.34,23,2,1,2,4.7,1,1.0,1,79.0
52.35896,4.8701,2016,27,5.91,361,7,3,2,4.94,2,1.0,1,130.0
52.36556,4.85867,2014,11,0.15,13,4,21,2,4.55,1,0.0,0,68.0
52.3642,4.93906,2012,21,0.7,28,3,0,4,4.75,3,1.0,0,140.0
52.34527,4.86177,2013,18,0.38,1,9,10,2,5.0,4,1.0,1,60.0
52.37953,4.87633,2018,12,0.0,0,7,2,2,0.0,1,1.5,0,165.0
52.36529,4.85138,2011,47,1.77,136,11,22,2,4.67,3,1.0,1,46.0
52.3651,4.84018,2017,25,1.46,37,8,2,1,4.95,1,1.5,1,58.0
52.37118,4.87697,2015,6,1.39,94,4,35,3,4.46,3,1.0,0,79.0
52.34678,4.86251,2013,25,0.4,19,5,1,2,4.89,2,1.5,0,200.0
52.37266,4.90456,2012,27,2.75,293,8,1,4,4.93,4,1.0,1,173.0
52.41779,4.89816,2013,25,0.2,8,4,2,5,4.88,3,2.0,1,215.0
52.37866,4.85368,2014,29,0.11,7,5,1,2,5.0,2,1.0,0,150.0
52.381401,4.9669,2018,27,3.25,134,7,1,2,4.84,2,1.0,1,81.0
52.36378,4.88348,2014,47,0.0,0,5,0,3,0.0,30,1.5,0,304.0
52.37775,4.84565,2020,43,8.5,83,7,9,8,4.65,1,2.0,0,236.0
52.35157,4.84712,2014,30,0.42,12,7,0,2,5.0,2,1.5,0,84.0
52.38506,4.91372,2012,16,0.05,2,5,1,2,5.0,3,1.0,0,165.0
52.35364,5.00649,2014,13,0.35,21,7,13,2,4.67,1,3.0,1,74.0
52.37805,4.85454,2011,33,1.63,145,4,1,2,4.87,3,1.5,0,80.0
52.34835,4.88619,2012,14,0.19,9,4,0,3,5.0,3,1.0,0,135.0
52.32137,4.94786,2013,29,0.26,8,7,0,4,4.88,3,1.0,0,230.0
52.35925,4.8514,2012,27,0.12,11,8,3,2,4.73,1,1.0,0,95.0
52.34454,4.9098,2012,15,0.35,11,8,1,4,4.82,2,1.0,0,194.0
52.37563,4.83712,2015,26,0.54,18,3,1,2,4.83,2,1.5,0,149.0
52.37316040567435,4.949431754263192,2014,45,0.0,0,5,0,4,0.0,4,1.5,0,155.0
52.30787,5.01839,2016,36,0.05,2,5,1,4,5.0,4,2.5,0,294.0
52.35553,4.90029,2015,23,1.49,58,6,1,4,4.53,7,2.0,0,218.0
52.36389,4.9331,2016,27,0.44,23,7,1,2,4.83,2,1.5,0,185.0
52.36049,4.88982,2013,20,0.63,44,6,2,2,4.98,2,1.5,1,132.0
52.3678,4.8669,2013,11,0.16,11,5,1,2,4.82,2,1.0,0,185.0
52.35181,4.90692,2015,6,1.62,6,2,0,2,5.0,1,1.0,0,80.0
52.35571,4.89438,2014,27,0.73,46,8,2,2,4.89,2,1.5,1,200.0
52.35563,4.92025,2014,48,0.0,0,9,0,2,0.0,2,1.0,0,94.0
52.35853,4.91675,2013,25,1.34,115,4,1,4,4.78,2,1.0,0,115.0
52.34388,4.89367,2020,35,0.27,6,2,1,2,4.67,1,1.0,0,150.0
52.35938,4.93618,2012,30,0.52,40,5,0,2,4.93,5,1.0,0,64.0
52.366,4.87464,2016,33,0.23,8,8,1,2,5.0,3,1.5,0,145.0
52.35353,4.89913,2016,50,0.0,0,6,1,2,0.0,7,1.0,0,186.0
52.33911,4.91857,2014,24,0.63,38,6,1,3,4.78,4,1.0,0,125.0
52.34447,4.86642,2017,13,0.0,0,3,0,2,0.0,3,1.5,1,220.0
52.32930048012867,4.943998789600407,2019,6,0.0,0,2,1,6,0.0,1,1.5,0,480.0
52.37128,4.86193,2015,22,3.75,285,4,1,2,4.91,2,1.0,1,89.0
52.37858,4.88252,2015,40,0.28,11,3,1,3,4.82,4,1.0,0,125.0
52.38094,4.88891,2017,34,2.17,113,7,2,2,4.5,3,1.0,1,91.0
52.37072,4.87541,2015,15,0.05,3,5,1,2,5.0,3,1.0,0,195.0
52.37828,4.8944,2011,26,1.79,228,6,4,1,4.77,3,1.5,1,82.0
52.36828,4.92953,2015,25,0.59,21,6,1,4,4.85,2,1.5,0,285.0
52.37421,4.90672,2020,25,0.0,0,7,0,2,0.0,1,1.0,1,205.0
52.35813,4.90221,2021,28,2.51,17,7,1,2,4.65,1,1.0,0,51.0
52.35471,4.91468,2013,24,0.51,40,8,0,2,4.65,2,1.5,0,151.0
52.37073,4.89635,2018,25,1.36,54,7,1,4,4.5,1,1.0,0,156.0
52.36713,4.91524,2013,33,2.63,5,9,0,2,5.0,2,1.5,0,76.0
52.36324,4.89884,2015,14,9.23,16,4,2,2,4.88,1,1.0,1,123.0
52.36501,4.86101,2019,15,0.99,4,1,0,4,4.75,2,1.0,0,100.0
52.3643,4.89533,2013,35,1.09,93,9,1,4,4.85,2,1.5,1,153.0
52.35477,4.90627,2018,30,1.06,34,8,2,2,4.88,2,1.0,1,135.0
52.3948,4.91654,2014,42,0.26,13,4,1,4,4.92,2,1.0,0,149.0
52.37867,4.88561,2012,53,0.28,24,6,1,4,5.0,5,1.5,0,325.0
52.36386,4.9111,2019,29,0.06,1,3,15,2,2.0,7,1.0,0,159.0
52.375332,4.846978,2012,17,0.12,7,6,1,2,4.83,2,1.0,0,130.0
52.35456,4.88983,2015,14,0.48,33,8,1,3,4.63,2,1.0,0,255.0
52.37575,4.87512,2013,20,2.2,73,7,2,2,4.79,3,1.0,1,80.0
52.38063,4.85969,2016,45,0.26,4,5,0,2,5.0,7,1.5,0,110.0
52.36388,4.92078,2014,32,0.73,57,3,1,3,4.57,2,1.5,0,199.0
52.32585381440331,4.880532307381854,2021,9,0.0,0,2,0,4,0.0,14,1.0,0,199.0
52.35701,4.89798,2018,27,3.38,147,3,2,2,4.88,2,1.0,1,91.0
52.37432084236624,4.87446887106129,2013,44,0.0,0,8,1,4,0.0,2,1.0,0,250.0
52.36104,4.8936,2020,22,4.25,34,6,1,3,4.74,1,2.0,1,84.0
52.35042,4.89697,2015,45,0.0,0,3,0,2,0.0,2,1.5,0,207.0
52.37036,4.85414,2015,18,3.71,273,5,3,3,4.27,2,1.0,0,45.0
52.38929,4.87934,2021,38,0.0,0,2,0,2,0.0,3,1.0,0,100.0
52.38741,4.88208,2015,28,5.47,353,5,2,1,4.55,1,1.5,0,44.0
52.38975,4.8807,2016,23,0.18,4,7,3,4,4.0,1,2.0,0,185.0
52.32641,4.94876,2021,9,0.0,0,2,0,2,0.0,17,1.0,0,80.0
52.36964,4.86856,2015,32,0.21,11,2,1,2,4.89,3,1.5,0,195.0
52.37387,4.90082,2019,47,0.0,0,6,0,6,0.0,1,1.5,0,342.0
52.36501,4.93792,2012,12,0.12,11,5,1,2,4.91,4,1.5,0,90.0
52.37604,4.89514,2019,15,0.2,5,7,17,2,4.2,1,1.0,0,150.0
52.38113,4.89171,2014,37,4.0,232,4,1,4,4.91,2,1.0,1,175.0
52.35777,4.89443,2019,21,0.6,14,6,1,2,5.0,3,1.5,0,150.0
52.37206,4.8972,2018,32,4.21,141,7,2,2,4.87,1,1.0,1,112.0
52.37263,4.81227,2015,33,0.32,9,2,1,4,4.71,4,1.5,0,100.0
52.30176,4.97511,2015,20,0.32,9,6,2,4,4.56,1,1.0,0,89.0
52.38733,4.8744,2019,8,2.47,44,6,8,2,4.82,1,1.0,1,100.0
52.35757,4.89981,2016,13,0.52,1,8,0,2,5.0,2,1.0,0,180.0
52.35907,4.84999,2013,17,7.27,24,3,7,4,4.87,2,1.0,0,159.0
52.38209,4.83672,2013,42,0.25,13,5,1,4,4.69,4,1.5,0,129.0
52.37079,4.90153,2012,30,1.0,104,9,1,2,4.81,2,1.0,1,91.0
52.36204,4.85347,2014,12,0.0,0,5,1,4,0.0,3,1.0,0,170.0
52.37032,4.90575,2015,22,1.54,56,7,2,2,4.54,3,1.0,1,75.0
52.37309,4.90845,2013,23,3.82,381,8,1,2,4.9,2,1.0,1,116.0
52.39406,4.883,2019,37,0.69,17,1,3,4,4.88,1,2.0,1,270.0
52.34156,4.90667,2012,25,1.0,1,5,1,2,5.0,2,1.5,0,191.0
52.38001,4.88794,2013,23,3.48,239,8,1,2,4.9,3,1.0,0,90.0
52.35328,4.83378,2016,25,3.21,200,1,1,2,4.97,2,1.5,1,80.0
52.36765,4.88049,2012,14,0.23,3,9,7,2,5.0,3,1.0,1,70.0
52.37766,4.84528,2020,48,1.4,11,7,9,8,4.36,1,2.0,0,442.0
52.3618,4.85029,2012,56,0.7,18,5,1,4,4.72,4,1.0,0,175.0
52.37003,4.87997,2015,23,0.74,47,9,3,2,4.64,3,1.5,0,150.0
52.37506,4.86475,2015,28,0.32,12,6,1,2,5.0,4,1.0,0,100.0
